The Oklahoma legislature,{'political'}
Hawkins and others,{'activistic_or_syndicate'}
Republican Gov. Mary Fallin,{'opposition'}
Hawkins,{'activistic_or_syndicate'}
More than 6 in 10 Republicans who attended the caucuses,{'vox_pop_or_ordinary_people'}
about two-thirds of caucus attendees,{'vox_pop_or_ordinary_people'}
four in 10 Iowa Republicans,{'vox_pop_or_ordinary_people'}
many Americans,{'vox_pop_or_ordinary_people'}
Almost half,{'vox_pop_or_ordinary_people'}
four in 10,{'vox_pop_or_ordinary_people'}
about three in 10,{'vox_pop_or_ordinary_people'}
Exit polls,{'poll'}
About four in 10,{'vox_pop_or_ordinary_people'}
About three in 10,{'vox_pop_or_ordinary_people'}
six in 10,{'vox_pop_or_ordinary_people'}
the base chief known as Bob,{'otherpublicservice'}
Bob,{'otherpublicservice'}
The CIA,{'otherpublicservice'}
Zuckoff,{'publicist'}
A second CIA officer at Benghazi that evening,{'otherpublicservice'}
House Intelligence Committee,{'political'}
A 2014 House Intelligence Committee report,{'report_or_scholarlyarticle'}
a Post reporter,{'journalistic'}
"The author of the book , Mitchell Zuckoff ,",{'publicist'}
one former senior agency official,{'otherpublicservice'}
Other former CIA officers with no direct knowledge of the case but with experience in war zones,{'otherpublicservice'}
"Sen. Ted Cruz ( Tex. ) , a Republican presidential candidate ,",{'candidate_election'}
the officer in charge of the CIA 's Benghazi base that night,{'otherpublicservice'}
Ex-CIA chief in Benghazi,{'otherpublicservice'}
the highest-ranking CIA operative at a secret agency compound,{'otherpublicservice'}
CIA spokesman Ryan Trapani,{'otherpublicservice'}
the CIA security operators,{'otherpublicservice'}
Ki Hong,{'vox_pop_or_ordinary_people'}
"Ki Hong , 33 ,",{'vox_pop_or_ordinary_people'}
One woman adopted from Iran in the early 1970s,{'vox_pop_or_ordinary_people'}
"Haines , 44",{'vox_pop_or_ordinary_people'}
"Sen. Amy Klobuchar ( D-Minn . ) , who sponsored the act",{'government'}
"Justin Ki Hong , an adoptee from South Korea ,",{'vox_pop_or_ordinary_people'}
"Emily Kessel , advocacy director of the National Korean American Service and Education Consortium",{'activistic_or_syndicate'}
"Joy Alessi , 50 , of Houston",{'vox_pop_or_ordinary_people'}
"Kevin Vollmers , a South Korean adoptee who founded the adoptee advocacy organization LGA",{'activistic_or_syndicate'}
the South Korean government,{'government'}
South Korean-born Monte Haines,{'vox_pop_or_ordinary_people'}
"Kessel , whose organization is helping push for bills in the House and Senate",{'activistic_or_syndicate'}
de Blasio,{'government'}
Sanders strategist Tad Devine,{'candidate_election'}
he and other Clinton challengers,{'candidate_election'}
a New York Times article,{'traditional'}
the Sanders campaign,{'candidate_election'}
the Bernie Sanders presidential campaign,{'candidate_election'}
Patrick Healy and Yamiche Alcindor,{'journalistic'}
The RNC,{'opposition'}
the New York Daily News,{'traditional'}
"Mattie Thomas , 66 , a retired fast-food worker who lives in Lake City",{'vox_pop_or_ordinary_people'}
campaign manager Jeff Weaver,{'candidate_election'}
"Bree Maxwell , a 31-year-old Sanders volunteer in Richland County who frequently goes to colleges for speaking events to pursue young voters",{'vox_pop_or_ordinary_people'}
many of those over 45,{'vox_pop_or_ordinary_people'}
African Americans,{'vox_pop_or_ordinary_people'}
Bamberg,{'vox_pop_or_ordinary_people'}
"Chris Covert , South Carolina director for Sanders ,",{'candidate_election'}
"Eva Miller and Gloria Major , African American women",{'vox_pop_or_ordinary_people'}
"Jaime Harrison , chair of the South Carolina Democratic Party",{'government'}
"Stephanie Formas , Clinton 's in-state communications director ,",{'candidate_election'}
"Erick Erickson , a conservative radio host who has been critical of Trump",{'celebrities_or_artistic'}
screenwriter Cole Haddon,{'publicist'}
Missouri Senate,{'political'}
the state 's Republican governor,{'opposition'}
"Democratic presidential contenders Hillary Clinton and Bernie Sanders , and Democratic Gov. Jay Nixon ,",{'political'}
Gay rights groups,{'activistic_or_syndicate'}
"Sen. Ted Cruz ( R-Tex . ) , a Republican candidate for president who has made protecting religious liberties a centerpiece of his campaign ,",{'candidate_election'}
the West Virginia legislature,{'political'}
local employers such as Monsanto,{'economic_or_business'}
state Sen. Jason Holsman ( D ),{'government'}
South Dakota 's Republican governor,{'opposition'}
The chamber 's Republican majority,{'opposition'}
"Sarah Warbelow , legal director for the gay rights group Human Rights Campaign ,",{'activistic_or_syndicate'}
Her,{'source'}
"David Axelrod , who was senior adviser to Obama in the White House ,",{'political'}
The Obama team,{'candidate_election'}
a GOP field,{'opposition'}
"William J. Bennett , a Reagan education secretary ,",{'political'}
"Bennett , now a conservative radio host",{'political'}
Romney 's associates,{'agent'}
"former Utah governor Michael Leavitt , a Romney confidant",{'political'}
"Stephen Moore , a conservative economist and former member of the Wall Street Journal editorial board ,",{'scientific_or_analystic_expert'}
"Scott Reed , who managed Bob Dole 's 1996 campaign ,",{'political'}
spokesman Stuart Roy,{'activistic_or_syndicate'}
"American Future Fund , a politically active nonprofit",{'activistic_or_syndicate'}
Packer,{'activistic_or_syndicate'}
Castellanos,{'activistic_or_syndicate'}
"Charlie Black , a longtime Republican strategist",{'opposition'}
"Alex Castellanos , a veteran media consultant who earlier in the season had tried unsuccessfully to organize an anti-Trump campaign ,",{'activistic_or_syndicate'}
other Republicans,{'opposition'}
top Republican donors and strategists,{'agent'}
inside GOP,{'opposition'}
"Mike Murphy , who ran a pro-Jeb Bush super PAC ,",{'activistic_or_syndicate'}
"a group of more than 50 conservative foreign policy experts , including former homeland security secretary Michael Chertoff and former deputy secretary of state Robert Zoellick ,",{'scientific_or_analystic_expert'}
some GOP figures,{'opposition'}
"Eric Fehrnstrom , a former senior adviser to Romney ,",{'political'}
Leavitt,{'political'}
"Katie Packer , who runs Our Principles",{'activistic_or_syndicate'}
"Rick Hohlt , a longtime GOP donor involved in the efforts",{'activistic_or_syndicate'}
"Rubio , Cruz and Kasich",{'candidate_election'}
one Republican involved in the planning,{'agent'}
FEC filings,{'otherdocument'}
German authorities,{'political'}
Germans,{'agent'}
Some Germans,{'agent'}
Cologne police,{'police'}
"Volker Beck , a lawmaker from Germany 's Green Party",{'opposition'}
"Stefan KÃ rner , chairman of Germany 's liberal Pirate Party",{'opposition'}
Facebook officials,{'economic_or_business'}
"many Germans , including Chancellor Angela Merkel",{'agent'}
a German user from Hanover going by the handle Pulvermann,{'agent'}
comments on Facebook,{'facebook'}
"Richard Allan , Facebook 's vice president of public policy in Europe",{'economic_or_business'}
German police,{'police'}
posted on his Facebook page,{'facebook'}
Mexican officials,{'political'}
the Mexican government,{'government'}
The Mexican government,{'government'}
"Arturo SarukhÃ Â ¡ n , Mexico 's ambassador to the United States from 2007 to 2013 ,",{'political'}
Foreign Secretary Claudia Ruiz Massieu,{'government'}
El Universal newspaper,{'traditional'}
Makaeff,{'vox_pop_or_ordinary_people'}
"John O'Donnell , who worked for Trump for three years , becoming president of Trump Plaza Hotel and Casino in Atlantic City ,",{'publicist'}
O'Donnell,{'publicist'}
"Susan Crawford , then Maples 's literary agent",{'publicist'}
Crawford,{'publicist'}
"Trump 's attorney , Alan Garten ,",{'juridical'}
Nunberg,{'political'}
The campaign of presumptive Democratic nominee Hillary Clinton,{'candidate_election'}
Marvin Roffman,{'economic_or_business'}
Roffman,{'economic_or_business'}
"Sunshine , who remains friendly with her former boss ,",{'economic_or_business'}
Solovey,{'economic_or_business'}
"Sam Solovey , a contestant on Trump 's reality TV show , `` The Apprentice , '' who went on to work alongside Trump ,",{'economic_or_business'}
"Roffman , a securities analyst for the Philadelphia-based investment company Janney Montgomery Scott ,",{'economic_or_business'}
one former campaign staffer,{'agent'}
"Cynthia Estlund , a professor of labor law at New York University School of Law",{'scientific_or_analystic_expert'}
"John Weaver , a Republican strategist",{'opposition'}
"One such document , obtained by The Post ,",{'treaty_or_contract_or_agreement'}
the celebrity press ReganBooks,{'economic_or_business'}
Neither Maples nor Trump,{'agent'}
"first wife , Ivana , who collaborated with him on numerous major building projects ,",{'celebrities_or_artistic'}
Nunberg 's lawyer,{'juridical'}
a document provided by Nunberg 's lawyer,{'otherdocument'}
"Louise Sunshine , who has known Trump since the 1970s and worked closely with him as he set about reshaping Manhattan 's skyline",{'economic_or_business'}
A spokeswoman for Janney,{'economic_or_business'}
a second letter,{'interpersonal_communication_or_message'}
a copy of the letter reviewed by The Post,{'interpersonal_communication_or_message'}
"That letter , on Trump Organization letterhead ,",{'interpersonal_communication_or_message'}
"David Brock , a Clinton confidant who heads the pro-Clinton super PAC Correct the Record",{'activistic_or_syndicate'}
Brock,{'activistic_or_syndicate'}
Clinton allies and the campaign itself,{'candidate_election'}
GOP rival Ted Cruz,{'candidate_election'}
Clinton strategists,{'candidate_election'}
ABC 's `` Good Morning America,{'news'}
"Debbie Walsh , director of the Center for American Women and Politics at the Eagleton Institute of Politics at Rutgers University ,",{'scientific_or_analystic_expert'}
"Bob Sutton , chairman of the Broward County GOP Executive Committee in Florida ,",{'opposition'}
most Clinton allies,{'agent'}
Both Cruz and Fiorina,{'candidate_election'}
one of a blizzard of Twitter messages,{'twitter'}
57 percent,{'vox_pop_or_ordinary_people'}
MSNBC 's `` Morning Joe,{'traditional'}
61 percent,{'vox_pop_or_ordinary_people'}
many Trump supporters,{'agent'}
A USA Today/Suffolk University poll,{'poll'}
Clinton campaign,{'candidate_election'}
Phoenix Mayor Greg Stanton,{'government'}
Stanton,{'government'}
Some Arizona officials,{'agent'}
Maricopa County Recorder Helen Purcell,{'political'}
Supreme Court,{'juridical'}
"Wendy R. Weiser , director of the Democracy Program at the Brennan Center for Justice at the New York University School of Law",{'scientific_or_analystic_expert'}
Republican Gov. Doug Ducey,{'opposition'}
The lawsuit being filed this week,{'legislationobject'}
Democratic officials,{'government'}
"Marc E. Elias , the elections lawyer for Clinton 's presidential campaign",{'juridical'}
Many Sanders supporters,{'agent'}
one of his senior aides,{'candidate_election'}
a divided Supreme Court,{'juridical'}
"Elias , a veteran voting rights lawyer with the Washington office of law firm Perkins Coie",{'juridical'}
"Leslie Feldman , 34 , a plaintiff in the lawsuit",{'vox_pop_or_ordinary_people'}
The Democratic Party and the presidential campaigns of Hillary Clinton and Bernie Sanders,{'political'}
"Chris Herren , chief of the civil rights division 's voting section",{'government'}
Section 2 of the Voting Rights Act,{'legislationobject'}
"senior Democrats on the House Judiciary Committee , along with top congressional leaders representing minority groups ,",{'government'}
Justice officials,{'juridical'}
"Purcell , a Republican ,",{'political'}
the Wisconsin lawsuit,{'legislationobject'}
Trump campaign chairman Paul Manafort 's,{'candidate_election'}
CNN and MSNBC,{'traditional'}
Trump 's representatives,{'candidate_election'}
Clinton spokeswoman Jennifer Palmieri,{'candidate_election'}
"Matt Latimer , another veteran speechwriter who worked in the Bush White House",{'political'}
Latimer,{'political'}
"Corey Lewandowski , a Manafort rival whom Trump fired as campaign manager a few weeks ago ,",{'political'}
Former House speaker Newt Gingrich,{'candidate_election'}
"David Axelrod , the chief strategist of Barack Obama 's 2008 campaign ,",{'political'}
"John Weaver , a GOP strategist who has feuded with Manafort ,",{'opposition'}
"Alex Conant , a senior aide with Sen. Marco Rubio 's presidential campaign",{'political'}
"New Jersey Gov. Chris Christie ( R ) , a staunch Donald Trump ally ,",{'opposition'}
"Mike Murphy , a veteran GOP consultant who ran the super PAC behind the unsuccessful candidacy of former Florida governor Jeb Bush",{'opposition'}
Republican strategists - some of whom have long been at odds with Trump and his team -,{'opposition'}
Donald Trump 's advisers,{'candidate_election'}
Matt Lauer,{'journalistic'}
a senior Donald Trump adviser,{'agent'}
David Cameron,{'government'}
Myleene Klass,{'celebrities_or_artistic'}
the Conservatives,{'government'}
Gordon Brown,{'opposition'}
"Its author , Michael Orton",{'celebrities_or_artistic'}
